Target_index,Ping_index,Ping_date,Ping_time,Ping_milliseconds,Range,Depth
1287,1560,3/5/2019,10:19:12,431,3.735452566,3.932942782
1288,1561,3/5/2019,10:19:12,832,3.552631113,3.7366482
1289,1564,3/5/2019,10:19:14,32,3.711005467,3.900107577
1290,1565,3/5/2019,10:19:14,432,3.723329164,3.910965197
1291,1566,3/5/2019,10:19:14,832,3.33324406,3.520861288
1292,1566,3/5/2019,10:19:14,832,3.7229812,3.907641705
1293,1567,3/5/2019,10:19:15,232,3.284548426,3.47346691
1294,1567,3/5/2019,10:19:15,232,3.857080659,4.053825553
1295,1567,3/5/2019,10:19:15,232,3.942674832,4.125082731
1296,1568,3/5/2019,10:19:15,631,3.235810285,3.426425487
1297,1568,3/5/2019,10:19:15,631,3.820880013,4.017909505
1298,1569,3/5/2019,10:19:16,43,3.138341167,3.331979757
1299,1569,3/5/2019,10:19:16,43,3.272363032,3.466863761
1300,1569,3/5/2019,10:19:16,43,3.723005011,3.915887735
1301,1569,3/5/2019,10:19:16,43,3.942662581,4.124934147
1302,1570,3/5/2019,10:19:16,433,0.71289145,0.909995533
1303,1570,3/5/2019,10:19:16,433,3.089380232,3.285994239
1304,1570,3/5/2019,10:19:16,433,3.138311181,3.332685004
1305,1570,3/5/2019,10:19:16,433,3.223505814,3.416690636
1306,1570,3/5/2019,10:19:16,433,3.72319735,3.912827426
1307,1571,3/5/2019,10:19:16,832,3.857149023,4.043558398
1308,1572,3/5/2019,10:19:17,231,3.040987777,3.238341887
1309,1572,3/5/2019,10:19:17,231,3.126042265,3.324432193
1310,1572,3/5/2019,10:19:17,231,3.820622834,4.005739971
1311,1572,3/5/2019,10:19:17,231,4.088734346,4.27352391
1312,1573,3/5/2019,10:19:17,632,2.943352294,3.142620828
1313,1573,3/5/2019,10:19:17,632,2.979399783,3.177996362
1314,1573,3/5/2019,10:19:17,632,3.942720353,4.126220552
1315,1574,3/5/2019,10:19:18,32,2.89426444,3.093889792
1316,1574,3/5/2019,10:19:18,32,2.94349726,3.143020615
1317,1574,3/5/2019,10:19:18,32,3.94261166,4.124836929
1318,1575,3/5/2019,10:19:18,433,2.845530751,3.044947443
1319,1576,3/5/2019,10:19:18,832,2.809324574,3.007427756
1320,1576,3/5/2019,10:19:18,832,2.845611907,3.044901718
1321,1576,3/5/2019,10:19:18,832,3.77177379,3.959575666
1322,1576,3/5/2019,10:19:18,832,3.942596498,4.124913048
1323,1577,3/5/2019,10:19:19,232,2.760464667,2.958371844
1324,1577,3/5/2019,10:19:19,232,2.796630114,2.995529906
1325,1577,3/5/2019,10:19:19,232,2.894450664,3.094009226
1326,1577,3/5/2019,10:19:19,232,3.930153892,4.11383956
1327,1578,3/5/2019,10:19:19,631,2.711607957,2.907302926
1328,1578,3/5/2019,10:19:19,631,2.760628736,2.957881835
1329,1578,3/5/2019,10:19:19,631,2.845814142,3.044948572
1330,1578,3/5/2019,10:19:19,631,3.942600214,4.125070329
1331,1579,3/5/2019,10:19:20,33,2.711575361,2.907491236
1332,1579,3/5/2019,10:19:20,33,3.942656721,4.126011375
1333,1580,3/5/2019,10:19:20,432,2.675134305,2.869336717
1334,1581,3/5/2019,10:19:20,833,3.94261571,4.124723758
1335,1582,3/5/2019,10:19:21,232,3.942661397,4.125090853
1336,1583,3/5/2019,10:19:21,632,2.565391189,2.751920206
1337,1584,3/5/2019,10:19:22,33,2.602033542,2.790981213
1338,1584,3/5/2019,10:19:22,33,3.942691209,4.125385976
1339,1585,3/5/2019,10:19:22,432,3.942588791,4.124536745
1340,1588,3/5/2019,10:19:23,632,3.94259723,4.124570459
1341,1590,3/5/2019,10:19:24,433,3.942655307,4.125261337
1342,1591,3/5/2019,10:19:24,832,3.94268483,4.125668675
1343,1593,3/5/2019,10:19:25,632,3.942667869,4.125429388
1344,1594,3/5/2019,10:19:26,32,3.601408023,3.787014473
1345,1594,3/5/2019,10:19:26,32,3.674437381,3.861919229
1346,1594,3/5/2019,10:19:26,32,3.942660909,4.125394901
1347,1595,3/5/2019,10:19:26,443,3.662340134,3.850511483
1348,1596,3/5/2019,10:19:26,832,3.723214348,3.914334994
1349,1596,3/5/2019,10:19:26,832,3.808517692,3.997825387
1350,1596,3/5/2019,10:19:26,832,3.94261216,4.124533721
1351,1597,3/5/2019,10:19:27,232,3.783880129,3.976808311
1352,1599,3/5/2019,10:19:28,33,3.869694538,4.06181914
1353,1599,3/5/2019,10:19:28,33,3.942537476,4.124067243
1354,1601,3/5/2019,10:19:28,832,3.942600802,4.125678252
1355,1602,3/5/2019,10:19:29,231,3.942647813,4.12763667
1356,1602,3/5/2019,10:19:29,231,4.040166587,4.225244364
1357,1603,3/5/2019,10:19:29,633,3.771903514,3.960968563
1358,1604,3/5/2019,10:19:30,32,4.027983238,4.217893197
1359,1605,3/5/2019,10:19:30,432,3.942669279,4.125481981
1360,1605,3/5/2019,10:19:30,432,4.040225751,4.230597299
1361,1606,3/5/2019,10:19:30,832,3.771958372,3.956372944
1362,1607,3/5/2019,10:19:31,232,3.991397636,4.176887797
1363,1608,3/5/2019,10:19:31,631,3.991336087,4.179689908
1364,1608,3/5/2019,10:19:31,631,4.088894446,4.277401476
1365,1609,3/5/2019,10:19:32,33,4.076578836,4.273454906
1366,1609,3/5/2019,10:19:32,33,4.295960214,4.481083394
1367,1610,3/5/2019,10:19:32,432,3.942604487,4.125115767
1368,1614,3/5/2019,10:19:34,32,3.942664023,4.125298669
1369,1614,3/5/2019,10:19:34,32,4.137560192,4.327331116
1370,1614,3/5/2019,10:19:34,32,4.235113313,4.421065813
1371,1615,3/5/2019,10:19:34,432,3.942578844,4.124451364
1372,1615,3/5/2019,10:19:34,432,4.113022663,4.296970651
1373,1616,3/5/2019,10:19:34,832,3.808385833,3.993937633
1374,1617,3/5/2019,10:19:35,233,3.771935765,3.955133077
1375,1617,3/5/2019,10:19:35,233,3.942663774,4.125506915
1376,1619,3/5/2019,10:19:36,33,4.101019967,4.293016729
1377,1620,3/5/2019,10:19:36,431,3.942631622,4.124859303
1378,1620,3/5/2019,10:19:36,431,4.125631835,4.316360126
1379,1621,3/5/2019,10:19:36,842,4.137279081,4.328878779
1380,1622,3/5/2019,10:19:37,232,2.784804938,2.973250049
1381,1622,3/5/2019,10:19:37,232,4.088951103,4.279692525
1382,1622,3/5/2019,10:19:37,232,4.125179818,4.31519328
1383,1622,3/5/2019,10:19:37,232,4.161923244,4.357369942
1384,1623,3/5/2019,10:19:37,632,4.186256004,4.379090815
1385,1624,3/5/2019,10:19:38,32,3.77192874,3.953254475
1386,1624,3/5/2019,10:19:38,32,4.222638669,4.415936828
1387,1625,3/5/2019,10:19:38,433,4.162032506,4.352630552
1388,1625,3/5/2019,10:19:38,433,4.27161054,4.46596213
1389,1627,3/5/2019,10:19:39,231,4.271499912,4.458819414
1390,1628,3/5/2019,10:19:39,631,3.942694192,4.124948372
1391,1630,3/5/2019,10:19:40,431,3.942630418,4.125352348
1392,1631,3/5/2019,10:19:40,833,3.942556743,4.124893849
1393,1634,3/5/2019,10:19:42,32,3.942727458,4.124143266
1394,1635,3/5/2019,10:19:42,432,3.844827126,4.024428412
1395,1635,3/5/2019,10:19:42,432,3.93024254,4.112629568
1396,1636,3/5/2019,10:19:42,832,3.077429247,3.268951726
1397,1637,3/5/2019,10:19:43,233,3.064915594,3.253013845
1398,1637,3/5/2019,10:19:43,233,3.126260847,3.319047466
1399,1638,3/5/2019,10:19:43,632,3.174837982,3.367702302
1400,1639,3/5/2019,10:19:44,33,3.223275795,3.418843001
1401,1640,3/5/2019,10:19:44,432,3.271934576,3.468884225
1402,1641,3/5/2019,10:19:44,833,3.320927144,3.517981307
1403,1643,3/5/2019,10:19:45,632,3.406308729,3.602010205
1404,1643,3/5/2019,10:19:45,632,3.454870332,3.63622536
1405,1644,3/5/2019,10:19:46,32,3.516021545,3.705038896
1406,1644,3/5/2019,10:19:46,32,3.820736228,4.002950376
1407,1644,3/5/2019,10:19:46,32,3.942620291,4.124134963
1408,1646,3/5/2019,10:19:46,843,3.162480083,3.348829897
1409,1647,3/5/2019,10:19:47,232,3.759721275,3.944866023
1410,1648,3/5/2019,10:19:47,632,3.150275077,3.335586804
1411,1648,3/5/2019,10:19:47,632,3.589262012,3.778640437
1412,1648,3/5/2019,10:19:47,632,3.942612916,4.124173575
1413,1649,3/5/2019,10:19:48,32,3.625598495,3.812298598
1414,1650,3/5/2019,10:19:48,431,3.662292867,3.849891011
1415,1651,3/5/2019,10:19:48,832,3.942550107,4.123635701
1416,1652,3/5/2019,10:19:49,232,3.711024782,3.898774622
1417,1652,3/5/2019,10:19:49,232,3.796209264,3.982063764
1418,1653,3/5/2019,10:19:49,633,3.13833561,3.327376233
1419,1653,3/5/2019,10:19:49,633,3.942669024,4.125804506
1420,1655,3/5/2019,10:19:50,432,3.796364298,3.980164577
1421,1656,3/5/2019,10:19:50,833,3.94263748,4.125387332
1422,1660,3/5/2019,10:19:52,433,3.942570121,4.124402476
1423,1662,3/5/2019,10:19:53,233,3.771862635,3.956446698
1424,1663,3/5/2019,10:19:53,633,3.942637198,4.125029803
1425,1664,3/5/2019,10:19:54,32,3.771919833,3.954428398
1426,1664,3/5/2019,10:19:54,32,3.94263767,4.12486514
1427,1666,3/5/2019,10:19:54,832,3.942626427,4.125072946
1428,1667,3/5/2019,10:19:55,232,3.771989983,3.954304595
1429,1670,3/5/2019,10:19:56,432,3.771991616,3.950808572
1430,1671,3/5/2019,10:19:56,832,3.942568487,4.123916758
1431,1672,3/5/2019,10:19:57,242,3.942592665,4.124653653
1432,1675,3/5/2019,10:19:58,432,3.942672632,4.125519904
1433,1678,3/5/2019,10:19:59,632,3.930469256,4.114240013
1434,1679,3/5/2019,10:20:00,32,3.930517863,4.116407385
1435,1680,3/5/2019,10:20:00,431,3.61353151,3.793853032
1436,1681,3/5/2019,10:20:00,832,3.9179607,4.101756549
1437,1682,3/5/2019,10:20:01,232,2.943405365,3.13120527
1438,1682,3/5/2019,10:20:01,232,3.406698829,3.59843281
1439,1682,3/5/2019,10:20:01,232,3.881569975,4.078160023
1440,1683,3/5/2019,10:20:01,633,2.333914157,2.522106241
1441,1683,3/5/2019,10:20:01,633,2.723681764,2.917621534
1442,1683,3/5/2019,10:20:01,633,2.808925896,3.004245567
1443,1683,3/5/2019,10:20:01,633,3.186907604,3.38559387
1444,1683,3/5/2019,10:20:01,633,3.272297529,3.471202876
1445,1683,3/5/2019,10:20:01,633,3.686332135,3.886123714
1446,1683,3/5/2019,10:20:01,633,3.747375359,3.947197752
1447,1683,3/5/2019,10:20:01,633,3.966878643,4.166504799
1448,1684,3/5/2019,10:20:02,32,3.004456983,3.195577798
1449,1684,3/5/2019,10:20:02,32,3.479781626,3.676100396
1450,1684,3/5/2019,10:20:02,32,3.991340523,4.189859342
1451,1684,3/5/2019,10:20:02,32,4.028061583,4.222479233
1452,1685,3/5/2019,10:20:02,432,2.809182413,2.996070923
1453,1685,3/5/2019,10:20:02,432,3.284570837,3.477610824
1454,1685,3/5/2019,10:20:02,432,3.783992632,3.983125096
1455,1685,3/5/2019,10:20:02,432,3.857215646,4.052451812
1456,1685,3/5/2019,10:20:02,432,4.028053184,4.225399145
1457,1686,3/5/2019,10:20:02,831,3.223798853,3.415238684
1458,1686,3/5/2019,10:20:02,831,3.72329022,3.922570972
1459,1686,3/5/2019,10:20:02,831,3.820699421,4.017075855
1460,1686,3/5/2019,10:20:02,831,4.015732114,4.211020931
1461,1687,3/5/2019,10:20:03,232,3.296859383,3.485739876
1462,1687,3/5/2019,10:20:03,232,3.796327654,3.992109964
1463,1687,3/5/2019,10:20:03,232,3.869475413,4.060942039
1464,1687,3/5/2019,10:20:03,232,3.966878418,4.160124617
1465,1687,3/5/2019,10:20:03,232,4.027838666,4.220560729
1466,1687,3/5/2019,10:20:03,232,4.25931409,4.458220332
1467,1690,3/5/2019,10:20:04,431,3.284390753,3.474697393
1468,1690,3/5/2019,10:20:04,431,4.186208783,4.377944814
1469,1691,3/5/2019,10:20:04,833,4.088821993,4.277511154
1470,1691,3/5/2019,10:20:04,833,4.137618414,4.324967529
1471,1692,3/5/2019,10:20:05,232,3.759880583,3.956556271
1472,1692,3/5/2019,10:20:05,232,4.149950762,4.344961667
1473,1693,3/5/2019,10:20:05,632,2.565469424,2.757958226
1474,1693,3/5/2019,10:20:05,632,3.028088273,3.224025135
1475,1693,3/5/2019,10:20:05,632,3.540491874,3.735668707
1476,1693,3/5/2019,10:20:05,632,3.771934616,3.967929032
1477,1693,3/5/2019,10:20:05,632,3.86937586,4.066764629
1478,1693,3/5/2019,10:20:05,632,4.259422342,4.455537504
1479,1694,3/5/2019,10:20:06,32,3.308741578,3.504527101
1480,1694,3/5/2019,10:20:06,32,3.54022451,3.733006108
1481,1694,3/5/2019,10:20:06,32,3.601385264,3.794911208
1482,1694,3/5/2019,10:20:06,32,3.637783904,3.832676044
1483,1694,3/5/2019,10:20:06,32,3.710823602,3.908302451
1484,1695,3/5/2019,10:20:06,432,3.247959686,3.439831954
1485,1695,3/5/2019,10:20:06,432,3.467055397,3.663760447
1486,1695,3/5/2019,10:20:06,432,3.589226992,3.785372636
1487,1695,3/5/2019,10:20:06,432,3.735356061,3.921462595
1488,1695,3/5/2019,10:20:06,432,3.991146721,4.176882893
1489,1697,3/5/2019,10:20:07,243,4.186454818,4.379778286
1490,1697,3/5/2019,10:20:07,243,4.247160002,4.441119537
1491,1698,3/5/2019,10:20:07,632,4.161897077,4.358956762
1492,1698,3/5/2019,10:20:07,632,4.198674009,4.395684827
1493,1698,3/5/2019,10:20:07,632,4.259347554,4.456430346
1494,1699,3/5/2019,10:20:08,32,4.137403745,4.32487781
1495,1699,3/5/2019,10:20:08,32,4.174098542,4.363122387
1496,1699,3/5/2019,10:20:08,32,4.235015825,4.423743575
1497,1700,3/5/2019,10:20:08,432,4.088774963,4.279675652
1498,1700,3/5/2019,10:20:08,432,4.210534681,4.406342584
1499,1701,3/5/2019,10:20:08,832,3.503683851,3.694065956
1500,1701,3/5/2019,10:20:08,832,4.076537876,4.252572514
1501,1702,3/5/2019,10:20:09,231,2.638589959,2.833557523
1502,1702,3/5/2019,10:20:09,231,3.125879584,3.325454157
1503,1702,3/5/2019,10:20:09,231,3.406102599,3.602101654
1504,1702,3/5/2019,10:20:09,231,3.747653666,3.945596318
1505,1702,3/5/2019,10:20:09,231,4.210484228,4.408684616
1506,1702,3/5/2019,10:20:09,231,4.247169843,4.446132469
1507,1703,3/5/2019,10:20:09,633,2.955479868,3.144086805
1508,1705,3/5/2019,10:20:10,431,3.698683777,3.893663456
1509,1706,3/5/2019,10:20:10,832,3.491655136,3.683582845
1510,1706,3/5/2019,10:20:10,832,3.540421525,3.73129531
1511,1706,3/5/2019,10:20:10,832,3.625513967,3.821340255
1512,1707,3/5/2019,10:20:11,233,3.406215359,3.587591289
1513,1707,3/5/2019,10:20:11,233,3.528113046,3.709200672
1514,1711,3/5/2019,10:20:12,833,2.638504873,2.83446305
1515,1711,3/5/2019,10:20:12,833,2.687234093,2.882800544
1516,1711,3/5/2019,10:20:12,833,2.723706859,2.917863312
1517,1711,3/5/2019,10:20:12,833,2.821454324,3.015270359
1518,1711,3/5/2019,10:20:12,833,2.918980902,3.111417977
1519,1713,3/5/2019,10:20:13,632,2.711613253,2.900401337
1520,1714,3/5/2019,10:20:14,33,2.126648327,2.321448026
1521,1714,3/5/2019,10:20:14,33,2.528631596,2.725235671
1522,1722,3/5/2019,10:20:17,232,2.540811984,2.73633162
1523,1723,3/5/2019,10:20:17,643,2.0534183,2.253005169
1524,1723,3/5/2019,10:20:17,643,2.223987208,2.421284898
1525,1724,3/5/2019,10:20:18,33,2.333797454,2.532958211
1526,1731,3/5/2019,10:20:20,833,3.016143706,3.21058161
1527,1735,3/5/2019,10:20:22,432,2.711432816,2.90754122
1528,1740,3/5/2019,10:20:24,432,3.10179034,3.295630704
1529,1741,3/5/2019,10:20:24,832,3.503911785,3.692401767
1530,1742,3/5/2019,10:20:25,233,2.796930871,2.996130812
1531,1744,3/5/2019,10:20:26,32,2.967601419,3.164558199
1532,1749,3/5/2019,10:20:28,43,2.56513184,2.76366285
1533,1750,3/5/2019,10:20:28,432,2.285038255,2.483635574
1534,1750,3/5/2019,10:20:28,432,2.870013871,3.069878852
1535,1750,3/5/2019,10:20:28,432,3.406418339,3.603720965
1536,1752,3/5/2019,10:20:29,232,3.05303939,3.249745661
1537,1753,3/5/2019,10:20:29,632,2.540969777,2.737129442
1538,1754,3/5/2019,10:20:30,32,3.089675497,3.288510589
1539,1758,3/5/2019,10:20:31,632,2.370310276,2.565413343
1540,1760,3/5/2019,10:20:32,431,3.747678823,3.937596252
1541,1761,3/5/2019,10:20:32,832,3.723261624,3.920838594
1542,1762,3/5/2019,10:20:33,231,2.931081917,3.12755127
1543,1762,3/5/2019,10:20:33,231,3.747526135,3.944142276
1544,1763,3/5/2019,10:20:33,631,2.894378186,3.094100185
1545,1764,3/5/2019,10:20:34,32,3.235605843,3.427658664
1546,1766,3/5/2019,10:20:34,832,2.553147914,2.751643049
1547,1767,3/5/2019,10:20:35,233,2.285187421,2.484249828
1548,1767,3/5/2019,10:20:35,233,2.845676897,3.043819609
1549,1767,3/5/2019,10:20:35,233,3.186996355,3.386575217
1550,1768,3/5/2019,10:20:35,632,2.809228602,3.009090647
1551,1769,3/5/2019,10:20:36,32,3.150559747,3.348885016
1552,1770,3/5/2019,10:20:36,432,3.27203948,3.470052274
1553,1771,3/5/2019,10:20:36,832,2.858011907,3.057915501
1554,1772,3/5/2019,10:20:37,232,2.492356934,2.690743147
1555,1773,3/5/2019,10:20:37,632,2.882276989,3.08218917
1556,1773,3/5/2019,10:20:37,632,3.186973565,3.380628914
1557,1777,3/5/2019,10:20:39,233,3.381763815,3.579827217
1558,1779,3/5/2019,10:20:40,33,3.235498536,3.434674756
1559,1780,3/5/2019,10:20:40,432,2.236491247,2.436399233
1560,1781,3/5/2019,10:20:40,833,3.089613341,3.288231175
1561,1781,3/5/2019,10:20:40,833,3.25990477,3.452403991
1562,1781,3/5/2019,10:20:40,833,3.467291252,3.665404976
1563,1782,3/5/2019,10:20:41,232,3.199033521,3.391584717
1564,1782,3/5/2019,10:20:41,232,3.918115756,4.110095009
1565,1783,3/5/2019,10:20:41,633,3.759637756,3.955145212
1566,1783,3/5/2019,10:20:41,633,3.893882786,4.092170538
1567,1784,3/5/2019,10:20:42,32,3.881512209,4.07589188
1568,1785,3/5/2019,10:20:42,432,1.834184539,2.028352291
1569,1785,3/5/2019,10:20:42,432,2.248406811,2.448248614
1570,1785,3/5/2019,10:20:42,432,3.808294576,4.003357336
1571,1785,3/5/2019,10:20:42,432,3.893583139,4.090637256
1572,1785,3/5/2019,10:20:42,432,3.97892804,4.17676381
1573,1786,3/5/2019,10:20:42,832,2.833600878,3.033425102
1574,1786,3/5/2019,10:20:42,832,3.796230823,3.982051421
1575,1787,3/5/2019,10:20:43,232,3.077245977,3.276752287
1576,1787,3/5/2019,10:20:43,232,3.45524628,3.653444945
1577,1787,3/5/2019,10:20:43,232,3.796331961,3.979644641
1578,1789,3/5/2019,10:20:44,32,3.089569789,3.287090115
1579,1790,3/5/2019,10:20:44,432,2.906787067,3.106092884
1580,1790,3/5/2019,10:20:44,432,3.735250513,3.930415976
1581,1791,3/5/2019,10:20:44,833,2.748093217,2.94714758
1582,1792,3/5/2019,10:20:45,233,2.979807825,3.179350814
1583,1792,3/5/2019,10:20:45,233,3.345373758,3.542317667
1584,1794,3/5/2019,10:20:46,33,2.321507522,2.520359309
1585,1794,3/5/2019,10:20:46,33,2.918920918,3.118431576
1586,1794,3/5/2019,10:20:46,33,3.56462399,3.760044807
1587,1794,3/5/2019,10:20:46,33,3.784303176,3.972912898
1588,1795,3/5/2019,10:20:46,432,2.553147958,2.752000859
1589,1795,3/5/2019,10:20:46,432,2.906652747,3.105901254
1590,1795,3/5/2019,10:20:46,432,3.649909408,3.842260615
1591,1796,3/5/2019,10:20:46,833,1.712400485,1.912038399
1592,1798,3/5/2019,10:20:47,632,3.759836136,3.953763655
1593,1800,3/5/2019,10:20:48,431,3.662284407,3.847208963
1594,1801,3/5/2019,10:20:48,842,3.72322096,3.9173596
1595,1802,3/5/2019,10:20:49,233,2.35813178,2.556580214
1596,1803,3/5/2019,10:20:49,633,2.10206275,2.300877819
1597,1804,3/5/2019,10:20:50,32,2.223861356,2.422223047
1598,1804,3/5/2019,10:20:50,32,2.346103923,2.544026186
1599,1804,3/5/2019,10:20:50,32,3.028373101,3.225302315
1600,1808,3/5/2019,10:20:51,632,1.358857234,1.556423363
1601,1808,3/5/2019,10:20:51,632,3.491497017,3.68433998
1602,1809,3/5/2019,10:20:52,32,3.625738027,3.816393915
1603,1810,3/5/2019,10:20:52,431,2.016868534,2.216768803
1604,1810,3/5/2019,10:20:52,431,3.040879122,3.240309188
1605,1810,3/5/2019,10:20:52,431,3.723165946,3.921675699
1606,1811,3/5/2019,10:20:52,832,2.017267896,2.217263042
1607,1811,3/5/2019,10:20:52,832,2.540858266,2.740098503
1608,1811,3/5/2019,10:20:52,832,2.955254829,3.154248983
1609,1812,3/5/2019,10:20:53,232,1.371060655,1.570622595
1610,1812,3/5/2019,10:20:53,232,1.882994153,2.082851759
1611,1812,3/5/2019,10:20:53,232,2.309730769,2.508636936
1612,1813,3/5/2019,10:20:53,631,1.846323219,2.045762709
1613,1813,3/5/2019,10:20:53,631,2.321657224,2.52135013
1614,1813,3/5/2019,10:20:53,631,3.479556153,3.678132655
1615,1814,3/5/2019,10:20:54,32,2.967640223,3.163907887
1616,1814,3/5/2019,10:20:54,32,3.552449584,3.752030575
1617,1815,3/5/2019,10:20:54,432,2.041631043,2.241617103
1618,1815,3/5/2019,10:20:54,432,2.431284852,2.631119886
1619,1815,3/5/2019,10:20:54,432,3.308583168,3.508278213
1620,1816,3/5/2019,10:20:54,832,1.297954337,1.497421171
1621,1816,3/5/2019,10:20:54,832,1.334523722,1.534459371
1622,1816,3/5/2019,10:20:54,832,2.053251613,2.253155865
1623,1817,3/5/2019,10:20:55,233,1.529523348,1.729505347
1624,1817,3/5/2019,10:20:55,233,2.358140516,2.558072292
1625,1818,3/5/2019,10:20:55,632,1.383268008,1.583217518
1626,1818,3/5/2019,10:20:55,632,2.273131945,2.472981646
1627,1818,3/5/2019,10:20:55,632,2.626147247,2.82539803
1628,1818,3/5/2019,10:20:55,632,3.8084331,4.007190303
1629,1818,3/5/2019,10:20:55,632,3.869498422,4.06133483
1630,1819,3/5/2019,10:20:56,32,3.186830788,3.386091307
1631,1819,3/5/2019,10:20:56,32,3.259928756,3.45834086
1632,1819,3/5/2019,10:20:56,32,3.80838174,4.007946082
1633,1820,3/5/2019,10:20:56,431,1.578098661,1.776973452
1634,1820,3/5/2019,10:20:56,431,2.102485482,2.302018141
1635,1820,3/5/2019,10:20:56,431,2.224018314,2.423972862
1636,1820,3/5/2019,10:20:56,431,2.358184649,2.556885769
1637,1820,3/5/2019,10:20:56,431,2.699279866,2.896718386
1638,1821,3/5/2019,10:20:56,832,2.650826414,2.849021169
1639,1821,3/5/2019,10:20:56,832,4.003559863,4.181275678
1640,1822,3/5/2019,10:20:57,232,2.333987385,2.530368209
1641,1822,3/5/2019,10:20:57,232,3.954537102,4.151566641
1642,1822,3/5/2019,10:20:57,232,4.125293311,4.31910366
1643,1822,3/5/2019,10:20:57,232,4.259359888,4.448532152
1644,1823,3/5/2019,10:20:57,632,2.138645268,2.337953926
1645,1823,3/5/2019,10:20:57,632,2.845820812,3.044188022
1646,1823,3/5/2019,10:20:57,632,3.772132608,3.972026129
1647,1823,3/5/2019,10:20:57,632,3.930342502,4.126700179
1648,1823,3/5/2019,10:20:57,632,4.125589866,4.322204928
1649,1823,3/5/2019,10:20:57,632,4.222765819,4.417457636
1650,1824,3/5/2019,10:20:58,32,1.638998415,1.837611727
1651,1824,3/5/2019,10:20:58,32,1.675851145,1.875420706
1652,1824,3/5/2019,10:20:58,32,2.004904592,2.203400903
1653,1824,3/5/2019,10:20:58,32,2.40699229,2.606717976
1654,1824,3/5/2019,10:20:58,32,3.052929712,3.248073046
1655,1824,3/5/2019,10:20:58,32,3.78402618,3.983685996
1656,1824,3/5/2019,10:20:58,32,3.942601333,4.135345144
1657,1825,3/5/2019,10:20:58,432,1.968010487,2.166104472
1658,1825,3/5/2019,10:20:58,432,2.626262846,2.824519087
1659,1825,3/5/2019,10:20:58,432,3.967009436,4.146040673
1660,1825,3/5/2019,10:20:58,432,4.137497125,4.328719417
1661,1826,3/5/2019,10:20:58,843,1.480387482,1.680203601
1662,1826,3/5/2019,10:20:58,843,2.273049937,2.47265005
1663,1826,3/5/2019,10:20:58,843,2.333845747,2.53218422
1664,1826,3/5/2019,10:20:58,843,3.954681792,4.152201068
1665,1827,3/5/2019,10:20:59,232,1.919420449,2.118324748
1666,1827,3/5/2019,10:20:59,232,2.114567082,2.314480149
1667,1827,3/5/2019,10:20:59,232,3.832770822,4.032644929
1668,1828,3/5/2019,10:20:59,633,1.480780532,1.680668868
1669,1828,3/5/2019,10:20:59,633,1.895043353,2.092601171
1670,1829,3/5/2019,10:21:00,32,2.260629018,2.457753114
1671,1829,3/5/2019,10:21:00,32,2.686973528,2.886532236
